61.6	4.3272
61.7	4.3280
61.8	4.3288
61.9	4.3296
62.0	4.3304
62.1	4.3311
62.2	4.3319
62.3	4.3327
62.4	4.3334
62.5	4.3341
62.6	4.3349
62.7	4.3356
62.8	4.3363
62.9	4.3370
63.0	4.3378
63.1	4.3385
63.2	4.3392
63.3	4.3400
63.4	4.3407
63.5	4.3415
63.6	4.3422
63.7	4.3430
63.8	4.3437
63.9	4.3445
64.0	4.3452
64.1	4.3460
64.2	4.3468
64.3	4.3475
64.4	4.3483
64.5	4.3491
64.6	4.3498
64.7	4.3506
64.8	4.3514
64.9	4.3522
65.0	4.3529
65.1	4.3537
65.2	4.3545
65.3	4.3553
65.4	4.3561
65.5	4.3568
65.6	4.3576
65.7	4.3584
65.8	4.3592
65.9	4.3600
66.0	4.3608
66.1	4.3616
66.2	4.3623
66.3	4.3631
66.4	4.3639
66.5	4.3647
66.6	4.3655
66.7	4.3663
66.8	4.3670
66.9	4.3678
67.0	4.3686
67.1	4.3694
67.2	4.3702
67.3	4.3710
67.4	4.3717
67.5	4.3725
67.6	4.3733
67.7	4.3741
67.8	4.3748
67.9	4.3756
68.0	4.3764
68.1	4.3771
68.2	4.3779
68.3	4.3787
68.4	4.3794
68.5	4.3802
68.6	4.3809
68.7	4.3817
68.8	4.3824
68.9	4.3831
69.0	4.3839
69.1	4.3846
69.2	4.3853
69.3	4.3860
69.4	4.3866
69.5	4.3873
69.6	4.3879
69.7	4.3885
69.8	4.3891
69.9	4.3896
70.0	4.3902
70.1	4.3906
70.2	4.3911
70.3	4.3915
70.4	4.3919
70.5	4.3923
70.6	4.3926
70.7	4.3929
70.8	4.3931
70.9	4.3933
71.0	4.3935
71.1	4.3936
71.2	4.3936
71.3	4.3936
71.4	4.3936
71.5	4.3935
71.6	4.3933
71.7	4.3931
71.8	4.3928
71.9	4.3925
72.0	4.3921
72.1	4.3916
72.2	4.3911
72.3	4.3905
72.4	4.3898
72.5	4.3890
72.6	4.3882
72.7	4.3873
72.8	4.3864
72.9	4.3854
73.0	4.3844
73.1	4.3833
73.2	4.3821
73.3	4.3809
73.4	4.3797
73.5	4.3784
73.6	4.3771
73.7	4.3757
73.8	4.3744
73.9	4.3730
74.0	4.3715
74.1	4.3701
74.2	4.3686
74.3	4.3672
74.4	4.3657
74.5	4.3642
74.6	4.3627
74.7	4.3612
74.8	4.3597
74.9	4.3582
75.0	4.3567
75.1	4.3553
75.2	4.3538
75.3	4.3524
75.4	4.3510
75.5	4.3496
75.6	4.3482
75.7	4.3469
75.8	4.3456
75.9	4.3444
76.0	4.3432
76.1	4.3420
76.2	4.3409
76.3	4.3398
76.4	4.3388
76.5	4.3378
76.6	4.3369
76.7	4.3361
76.8	4.3353
76.9	4.3345
77.0	4.3338
77.1	4.3331
77.2	4.3325
77.3	4.3319
77.4	4.3313
77.5	4.3307
77.6	4.3301
77.7	4.3296
77.8	4.3291
77.9	4.3285
78.0	4.3280
78.1	4.3275
78.2	4.3269
78.3	4.3264
78.4	4.3258
78.5	4.3252
78.6	4.3246
78.7	4.3239
78.8	4.3232
78.9	4.3225
79.0	4.3217
79.1	4.3209
79.2	4.3200
79.3	4.3191
79.4	4.3181
79.5	4.3171
79.6	4.3159
79.7	4.3147
79.8	4.3135
79.9	4.3121
80.0	4.3107
80.1	4.3092
80.2	4.3075
80.3	4.3058
80.4	4.3040
80.5	4.3021
80.6	4.3000
80.7	4.2979
80.8	4.2956
80.9	4.2932
81.0	4.2907
81.1	4.2880
81.2	4.2853
81.3	4.2825
81.4	4.2795
81.5	4.2765
81.6	4.2734
81.7	4.2702
81.8	4.2670
81.9	4.2637
82.0	4.2603
82.1	4.2569
82.2	4.2535
82.3	4.2500
82.4	4.2465
82.5	4.2429
82.6	4.2394
82.7	4.2358
82.8	4.2323
82.9	4.2287
83.0	4.2251
83.1	4.2216
83.2	4.2181
83.3	4.2146
83.4	4.2111
83.5	4.2077
83.6	4.2043
83.7	4.2009
83.8	4.1975
83.9	4.1942
84.0	4.1909
84.1	4.1876
84.2	4.1844
84.3	4.1812
84.4	4.1780
84.5	4.1749
84.6	4.1718
84.7	4.1687
84.8	4.1657
84.9	4.1627
85.0	4.1598
85.1	4.1569
85.2	4.1540
85.3	4.1512
85.4	4.1485
85.5	4.1457
85.6	4.1431
85.7	4.1404
85.8	4.1378
85.9	4.1353
86.0	4.1327
86.1	4.1302
86.2	4.1277
86.3	4.1252
86.4	4.1228
86.5	4.1204
86.6	4.1179
86.7	4.1155
86.8	4.1131
86.9	4.1107
87.0	4.1082
87.1	4.1058
87.2	4.1034
87.3	4.1009
87.4	4.0985
87.5	4.0960
87.6	4.0935
87.7	4.0909
87.8	4.0884
87.9	4.0857
88.0	4.0831
88.1	4.0804
88.2	4.0777
88.3	4.0749
88.4	4.0721
88.5	4.0693
88.6	4.0663
88.7	4.0634
88.8	4.0603
88.9	4.0572
89.0	4.0540
89.1	4.0507
89.2	4.0474
89.3	4.0440
89.4	4.0406
89.5	4.0370
89.6	4.0335
89.7	4.0298
89.8	4.0261
89.9	4.0224
90.0	4.0186
90.1	4.0148
90.2	4.0109
90.3	4.0071
90.4	4.0031
90.5	3.9992
90.6	3.9952
90.7	3.9912
90.8	3.9872
90.9	3.9832
91.0	3.9792
91.1	3.9751
91.2	3.9711
91.3	3.9671
91.4	3.9630
91.5	3.9590
91.6	3.9550
91.7	3.9510
91.8	3.9470
91.9	3.9430
92.0	3.9391
92.1	3.9351
92.2	3.9312
92.3	3.9273
92.4	3.9235
92.5	3.9196
92.6	3.9158
92.7	3.9120
92.8	3.9082
92.9	3.9045
93.0	3.9008
93.1	3.8971
93.2	3.8935
93.3	3.8899
93.4	3.8864
93.5	3.8828
93.6	3.8794
93.7	3.8759
93.8	3.8725
93.9	3.8692
94.0	3.8659
94.1	3.8626
94.2	3.8594
94.3	3.8563
94.4	3.8532
94.5	3.8501
94.6	3.8470
94.7	3.8440
94.8	3.8410
94.9	3.8379
95.0	3.8349
95.1	3.8319
95.2	3.8289
95.3	3.8259
95.4	3.8229
95.5	3.8199
95.6	3.8168
95.7	3.8137
95.8	3.8106
95.9	3.8074
96.0	3.8042
96.1	3.8009
96.2	3.7976
96.3	3.7942
96.4	3.7907
96.5	3.7872
96.6	3.7836
96.7	3.7799
96.8	3.7762
96.9	3.7723
97.0	3.7684
97.1	3.7644
97.2	3.7603
97.3	3.7562
97.4	3.7520
97.5	3.7477
97.6	3.7434
97.7	3.7391
97.8	3.7347
97.9	3.7303
98.0	3.7259
98.1	3.7215
98.2	3.7170
98.3	3.7125
98.4	3.7081
98.5	3.7036
98.6	3.6992
98.7	3.6947
98.8	3.6903
98.9	3.6859
99.0	3.6815
99.1	3.6772
99.2	3.6729
99.3	3.6686
99.4	3.6645
99.5	3.6603
99.6	3.6562
99.7	3.6522
99.8	3.6483
99.9	3.6443
100.0	3.6405
100.1	3.6367
100.2	3.6330
100.3	3.6293
100.4	3.6256
100.5	3.6221
100.6	3.6185
100.7	3.6150
100.8	3.6116
100.9	3.6082
101.0	3.6049
101.1	3.6016
101.2	3.5984
101.3	3.5952
101.4	3.5921
101.5	3.5890
101.6	3.5859
101.7	3.5829
101.8	3.5800
101.9	3.5771
102.0	3.5742
102.1	3.5714
102.2	3.5686
102.3	3.5658
102.4	3.5631
102.5	3.5604
102.6	3.5578
102.7	3.5551
102.8	3.5525
102.9	3.5499
103.0	3.5473
103.1	3.5446
103.2	3.5420
103.3	3.5394
103.4	3.5367
103.5	3.5340
103.6	3.5313
103.7	3.5285
103.8	3.5257
103.9	3.5228
104.0	3.5199
104.1	3.5169
104.2	3.5138
104.3	3.5107
104.4	3.5075
104.5	3.5042
104.6	3.5008
104.7	3.4974
104.8	3.4938
104.9	3.4901
105.0	3.4863
105.1	3.4824
105.2	3.4783
105.3	3.4742
105.4	3.4699
105.5	3.4655
105.6	3.4611
105.7	3.4565
105.8	3.4519
105.9	3.4472
106.0	3.4425
106.1	3.4377
106.2	3.4328
106.3	3.4279
106.4	3.4230
106.5	3.4181
106.6	3.4132
106.7	3.4082
106.8	3.4033
106.9	3.3984
107.0	3.3935
107.1	3.3886
107.2	3.3837
107.3	3.3789
107.4	3.3742
107.5	3.3695
107.6	3.3649
107.7	3.3603
107.8	3.3558
107.9	3.3515
108.0	3.3472
108.1	3.3430
108.2	3.3389
108.3	3.3350
108.4	3.3311
108.5	3.3273
